id,text_clean
1792994453323477504," na listach   wyborach do PE.  
Trudno sobie wyobrazić lepszą reprezentację z naszego okręgu! "
1792813304928518144," 👉  OPOLE - najbliższy piątek, 24 maja, godzina 18:00

 👉  Pokaz filmu ""Miało nie żyć"", którego w TV ani w sieci nie obejrzycie. "
1792528544154763520,"Zastanów się zanim pójdziesz do lekarza w wiadomej sprawie.

"
1792514352907436032,"  zmiotła argumentami wszystkich Panów podczas debaty w TVP3 Opole - Warto obejrzeć: 

A już 9 czerwca zachęcam do pójścia na wybory i oddania głosu na Martę Czech!  ✌ ️Pozycja nr 2 na liście do Parlamentu Europejskiego w dolnośląskim i…  "
1792500393747910912,"Stanisław Lem pytany ile istnieje płci odpowiedział: “Kobieta, mężczyzna i chorzy psychicznie”."
1791791863160082688,"Galeria liderów Nowa Trybuna Opolska NTO w plebiscycie Osobowość Roku 2023. Bardzo dziękuję za taką nominację.  🙂 
Głosowanie trwa! Dziękuję z dotychczasowe głosy!  😀 

"
1791476067326165248," 👉 Dziś do Krapkowic przybyli strażacy z całego województwa opolskiego by na krapkowickim rynku  wziąć udział w Wojewódzkich Obchodach Dnia Strażaka, w których też miałem zaszczyt uczestniczyć. 
 👉 W trakcie uroczystości nadano sztandar Komendzie Powiatowej Państwowej Straży…  "
1791131177413206272,"Mija 8 godzina wysłuchania publicznego w Sejmie RP w Sali Kolumnowej ws 4 projektów legalizujących dzieciobójstwo. 

Na placu boju od dłuższego czasu zostali tylko zwolennicy cywilizacji życia. "
1791021329363108352,Tylko  głosuje w interesie Polaków.  👑  
1790677902163403264,"Nasze niezmienne zdanie  🇵  🇱  Po pierwsze obywatele Polski  🇵  🇱 
 👑 Jeśli zgadzasz się z moim zdaniem i uważasz, że Polska nie powinna przedłużać świadczeń dla Ukraińców - UDOSTĘPNIJ!
 ❌  Wszyscy powinni zobaczyć ile kosztuje nas pomoc dla Ukraińców, której polskie rodziny w potrzebie…  "
1790667262619218432,"Tusk powinien siedzieć  ‼ ️

Donald Tusk uznał prymat prawa UE nad prawem polskim, przez co dopuścił się zdrady dyplomatycznej!
Konfederacja złożyła zawiadomienie do prokuratury! Donald Tusk musi odpowiedzieć za zdradę, bo zgodnie z art. 129 kk Kto, będąc upoważniony do…  "
1790441094171201536,"Właśnie się dowiedziałem, że nominowano mnie do plebiscytu Osobowość Roku za skuteczne budowanie środowiska społeczno-politycznego Konfederacji na Opolszczyźnie  😍  😍  😍 
Głosowanie się już rozpoczęło i oczywiście będzie mi miło za wszelkie wsparcie w głosach oraz udostępnienie:…  "
1790040875982057728,"      Obietnice wyborcze łatwiej spełniać jak się rządzi. Zachęcam przy następnych wyborach do oddania głosu na Konfederację,  tak żebyśmy mieli większość.  😊 "
1790028439283499520,"      Proszę przesłuchać z uwagą wypowiedź Pana Mentzena. Przedstawia obawy związane z wyceną i prognozami, ale opowiada się za realizacją projektu."
1789997668191617024," 🤭  🤣  🤡 Walka o głosy trwa.
Trzeba uważać, żeby się nie nabrać.
  wspina się na wyżyny marketingu.  😀 

    "
1789990075868013056," 👉 Nie przegap tego ‼ ️
 👉 Idź w marszu Polska za Pokojem ‼ ️

 🗓 ️1 czerwca, 
 ⏰ godz 14:00        
 👉 Warszawa, Rondo Romana Dmowskiego "
1789987414426947840,"Rolnicy ZWR ORKA protestujący w Sejmie RP, ignorowani przez  , rozpoczęli głodówkę.

"
1789943568997454080,Pierwszy odcinek Mobilnego Studia Wyborczego  startującego z Małopolski i Świętokrzyskiego do PE z listy  
1789941944572891648," ✌ ️ #Opolskie #Dolnośląskie  ✌ ️
 
Rzeczniczka prasowa  , wieloletnia asystentka  , rolniczka, a przede wszystkim patriotka z wielkim sercem! 
 🫡  9 czerwca głosujemy na Martę Czech, która będzie patriotycznym głosem Polaków w Unii…  "
1789938756595675648,Wczorajszy pracowity dzień. 
1789558856055492608,"Wczorajsze spotkanie z Konfederacją w Opolu, było okazją do spotkań i motywujących rozmów z mieszkańcami Opola.  🤝  

  #Konfederacja #Opole    "
1789386657268957696," 
poz. 2 na liście nr 2
 ✌ ️ 😀  ✌ ️ "
1789366115585360128," 
Poz. 2 na liście nr 2.
 ✌ ️ 😀  ✌ ️ "
1789245203561206016,"Reprezentacja Konfederacji w Opolu! 
Jesteśmy pełni entuzjazmu w związku z nadchodzącymi wyborami do Parlamentu EU. 
Opolska racja Konfederacja!

  #opole "
1789231003908628736,"  uciekający przed rolnikami.  🤣 
Kilka słów ode mnie...



#ProtestRolników "
1789093396772008192," Wiemy jak głosować:
 👉 poz. 2 na liście 2

 ✌ ️ 😀  ✌ ️

Zwyciężymy ‼ ️"
1789079283622703616,"W Województwie Śląskim wiedzą jak głosować:
poz. 2 na liście 2

 ✌ ️ 😀  ✌ ️ 

Zwyciężymy  ‼ ️ "
1789010426203648512," ➡ ️Pomóż protestującym w Sejmie  🇵  🇱 rolnikom ze Związku Rolników ORKA wystartować z transmisją na własnym kanale You Tubę i zostań jego subskrybentem. 
 ➡ ️Takich osób pilnie potrzebują w ilości minimum 400 osób.
 👉 "
1789007174934364416," 📌 Polub profil Związku Rolników ORKA ‼ ️
"
1788931458448421120,"Wspieramy protest rolników w Sejmie zorganizowanych w Związku Rolników ORKA.
Rolnicy zadeklarowali kontynuowanie protestów aż do uzyskania swoich celów znanych od miesięcy:
- blokada niekontrolowanego napływu ze Wschodu złej jakości zbóż,
- likwidacja europejskiego zielonego…  "
1788835256960786688,     Byliśmy z rolnikami zawsze. Również w czasie protestów Oszukanej Wsi przeciw polityce rządu  powodującej zalew tzw zboża technicznego z Ukrainy i promującej i akceptującej europejski Zielony ład.
1788706767557230848, 👉 Trudno się nie zgodzić z  
1788703372867932160,  Tylko jedna opcja: 
1788689122443362816,  Do Krzysia i jemu podobnym karma wróci.
1788687192920830208,"Polacy w większości szykują się do snu a w Sejmie RP trwa strajk okupacyjny polskich rolników. 
Mogli już dawno być w swoich domach gdyby obecny dziś w Sejmie premier  pofatygował się do nich na kwadrans lub dwa rozmowy o ich  niezmiennych od miesięcy postulatach:
-…  "
1788684492602843392,"Prof  - nic dodać, nic ująć! "
1788637373233775104,"Wspólnie z  i   wspieramy polskich rolników proteście, który dziś się zaczął na terenie Sejmu RP. Rolnikom skończyła się cierpliwość w oczekiwaniu aż rząd rzetelnie zajmie się ich postulatami. Dziś przybyli aby spotkać się z  który…  "
1788574259784118528,"Polacy mają prawo wiedzieć, ile pieniędzy przeznaczy się z budżetu Polski na dalsze wspieranie Ukraińców! To podstawowa informacja, która powinna znaleźć się w przygotowanej ustawie.
 ‼ ️NIE ‼ ️ dla przedłużania świadczeń i niesprawiedliwości wobec własnych rodaków!

W imieniu Klubu…  "
1788306741647544832," Wymaga weryfikacji. Bardzo możliwe, że informacja ta jest nieprawdziwa. 
Przy czym byłoby to bardzo dziwne, że tak stanowcza reakcja Miedwiediewa odnosiła się do fakenewsa."
1788304204580241920," Pani Sosnowska nie jest kandydatem rekomendowanym  przez moją partię czyli Konfederację Korony Polskiej.
Proszę zerknąć na mapkę z kandydatami Korony i nie znajdzie się tam osoby o cieniu zastrzeżeń w kwestii zamordyzmu szczepionkowego i nieszczepionkowego."
1788203201344278784, Ja zagłosuję na Dolnym Śląsku i Opolszczyźnie na  do czego gorąco zachęcam!
1788200394067230976,"W sprawie rządowego projektu przedłużenia terminów świadczeń państwa polskiego na rzecz obywateli Ukrainy.

Nie musielibyśmy teraz zajmować się tą ustawą gdyby nie zostało storpedowane przez państwa trzecie porozumienie pokojowe Ukrainy z Rosją, do którego mogło dojść w… "
1788189070725726464," Zalecam czytanie całego artykułu, nie tylko pierwszego akapitu. :)"
1788154218114597120,"Czy życie ludzkie jest warte 60 tys.? 
Dla niektórych tak!
W Polsce podano prawie 5,3 mln dawek szczepionki AstraZeneca! Kto odpowie za narażenie zdrowia tylu osób, bez dostatecznego przebadania preparatu oraz ludzi go przyjmujących?
Wszystkie winne osoby, powinny odpowiedzieć za…  "
1787989258956833024,"Kto ma rację dzień wcześniej od innych, ten przez dobę uchodzi za idiotę. "
1787979513558630400, 👉 Brawo  ‼ ️ 
1787978478475776000,"Brawo niezawodna  nasza wyśmienita kandydatka z listy  do  PE. 
Trudno znaleźć lepszego obrońcę polskiego interesu - gorąco polecam uwadze przy urnach 9 czerwca na Dolnym Śląsku i Opolszczyźnie. "
1787837191659385088,"Francja wysłała do Słowiańska na wschodzie Ukrainy około 100 żołnierzy z 3. pułku piechoty Legii Cudzoziemskiej; mają oni pomóc armii ukraińskiej w odpieraniu ofensywy Rosji w Donbasie – poinformował w artykule dla portalu Asia Times analityk Stephen Bryen, zastępca podsekretarza… "
1787806287276704000,"  Nazywanie zbiorowych gwałcicieli zbiorowymi gwałcicielami, na co pozwalają prezentowane dane statystyczne, nie jest manipulacją."
1787801883714752768,"Im dalej społeczeństwo dryfuje od prawdy, tym bardziej nienawidzi tych, którzy ją głoszą. 
Prawda jest nową mową nienawiści. Mówienie prawdy w epoce zakłamania jest czynem rewolucyjnym. "
1787800934988271616,Jeśli chcesz to możesz wesprzeć kampanię  . 
1787743773809684736,"Pytanie do  na które nadal nie otrzymaliśmy odpowiedzi.
Może mamy czekać aż nasz pracowity premier oddeleguje to zadanie do jednego ze swoich ministrów? 🙂 

     #Konfederacja #KoalicjaOszustów "
1787585567938474240,"Eurokraci czują, że tylko w ten sposób obronią swój Zielony Ład. 
Wybierając kandydatów  możesz to zablokować. "
1787036288308113664," ⛔ ️  Czy słyszeliście skandaliczne słowa Biedronia wypowiedziane 3 Maja?

 ❌ ️ Tak antypolskie słowa powinny skreślać możliwość bycia posłem RP! Dlaczego mają prawo rządzić naszym krajem osoby, które otwarcie mówią o oddaniu Polski w ręce Niemiec?!

  "
1786279802279809536," 🇵  🇱  ""Witaj Maj! Trzeci Maj,
u Polaków błogi raj! ""  🇵  🇱 

Wiwat 3 maja! #Konstytucja3Maja "
1785759145930469888," ⏰  2 maja, 13:00
 📌  Kielce, pl. Artystów "
1785731932594069504,"Gdybyśmy dzisiaj, po 20 latach w Unii Europejskiej mogli zagłosować ponownie, jaki byłby Wasz głos?
 ✅ ️Tak czy  ❌ ️Nie - dla ekoreżimu, przymusu przyjmowania nielegalnych imigrantów, służenia niemieckim, nie Polskim interesom? "
1785413009239593472,Żadna stacja nad tym się nie zatrzyma. 
1785411146767352064,Nie chcemy konsensusu zamiast prawdy. 
1785307032855134208,"Czyżby Donald Tusk próbował zaspokoić Polaków ochłapami, żeby nie narażać się Niemcom?
Ożywienie lotniska w Radomiu (gwiazdy memów i internetu), ważniejsze niż Centralny Port Komunikacyjny?
Kolejne niepoważne i antypolskie decyzje.
Polska mogłaby zostać prawdziwym centrum Europy…  "
1784952964781654016,    Opolszczyzna jest w jednym okręgu z Dolnym Śląskiem. Tam mamy świetną  - godna by reprezentować nas w PE.
1784952457858064384,"Mała ściąga 👇  z kandydatami #DrużynaBrauna na listach  

Podaj dalej ‼ ️ "
1784851348506239232,"Dzięki  w końcu w czymś przodujemy w Unii Europejskiej. 
Z tak licznym rządem powinniśmy być potęgą...Co poszło nie tak?  🤣 

       #Konfederacja #Sejm "
1784621893057757440,"Popieram prof. Mirosława Piotrowskiego  ‼ ️
Nie mam wątpliwości, że będzie walczył o  🇵  🇱 sprawy ‼ ️ "
1784502635665453568, 👉  Świetna wiadomość dla miłujących wolność i tradycję  🇵  🇱  patriotów z Małopolski i Świętokrzyskiego ‼ ️ 
1784500476727136512," 👉 Globalni gangsterzy z ich nadwiślańskimi namiestnikami szykują dla nas  🇵  🇱 perspektywę:

 ‼ ️Nie będziesz nic miał ale będziesz szczęśliwy ‼ ️

jak na przykład mieszkańcy dzielnicy  🇺  🇸  Kensington. "
1784498287342460928," 👉 Panie Redaktorze , na tak postawioną alternatywę odpowiedź jest jedna:
 🎯   z listy  "
1784367603105886208," ➡ ️Tego nie przegap ‼ ️

 👉 Rekomendowani przez Konfederację   kandydaci do Parlamentu Europejskiego z listy  

 🎯  🇵  🇱  #DrużynaBrauna

"
1784293359110000896," 📌 Świetna wiadomość dla  🇵  🇱 wyborców z Małopolski, Świętokrzyskiego i Podhala ‼ ️

 👉  startuje na poz. 2 z listy  do Parlamentu Europejskiego w okręgu małopolsko-świętokrzyskim. "
1784290832540946688," #1 na lubelskiej liście  

Rekomendacja  🇵  🇱  Konfederacja  "
1784288972610421248," 🎯  - doświadczony i wiarygodny  🇵  🇱 kandydat   do Parlamentu Europejskiego ‼ ️

 👉  poz. 2 w Wielkopolsce. "
1783963408582221824,"Presja ma sens! Nic nie jest ostatecznie i definitywnie przesądzone. Również w kwestii tzw. zielonego ładu, który jest nam suflowany przez tubylczych namiestników eurokratów. "
1783962505800204800,"  Na jakiej podstawie sądzi Pan, że w trakcie debaty na którą zapraszam będą czytane książki, które prezentowałem?
Słysząc sejmowe dyskusje na temat globalnego ocieplenia i zalet ""zielonego ładu"" uznałem, że lekturę nawet takich publicystycznych eksperckich opracowań należy gorąco… "
1783764554628866560,"""Po co nam lotnisko, skoro jest w Berlinie?"" Powiedział ... 🤡  🫢 
Chętnie odpowiem na to pytanie!
Dlaczego CPK jest potrzebny Polsce oraz dlaczego obecny rząd robi wszystko, żeby nie powstał? 
Zapraszam do wysłuchania mojej wypowiedzi na ten temat.

…  "
1783633677487903232,"  Widzę, że pytający pierwszy raz się zetknął z KKP i nie ma niej pojęcia. Uprzejmie zatem odpowiadam: KKP jest arcypropolska."
1783543880064848128," 👉 Złożyliśmy wniosek o odrzucenie tego szkodliwego projektu ustawy zmuszającej do masowego inwigilowania drobnej sprzedaży 
z wykorzystaniem platform internetowych. "
1783542882961437184," 👉 Przekaż 1,5% podatku na Fundację Osuchowa  ‼ ️
W zeznaniu podatkowym wpisz nr KRS 0000589261 "
1783523679747420416,  - najlepszy kandydat jaki może trafić się dla Polski!
1783386006357516288,9 czerwca musimy stanąć w obronie wolności!  🇵  🇱  👑  
1783235767306752256,"  Proszę obejrzeć całe nagranie. Jest różnica między edukacją seksualną, a obleśną seksualizacją dzieci, która zakrawa na pedofilię."
1783170102277337344," ❌  NIE dla seksualizowania naszych dzieci!
 ❌  Łapy precz od nieletnich.
Globalny projekt przygotowany przez WHO i UNICEF chce zniszczyć nasze wartości i definicję rodziny.
Patologiczne wytyczne już trafiają do szkół w całej Polsce, a jeśli się nie sprzeciwimy, staną się…  "
1783125552628388096,"Kolejny przykład obłudy i fałszu obecnej rządzącej koalicji!
To, co kiedyś robił jeden minister, w rządzie Tuska będzie robiło trzech.
 ‼ ️    ‼ ️   ‼ ️ Miała być redukcja liczby ministrów i wiceministrów, tak obiecywaliście w swoich stu konkretach!…  "
1782714161996108288,"Zapraszam do oglądania na żywo!
Gdzie?  ✅ w telewizji sejmowej
Kiedy?  ✅  24.04 (Środa) godz. 16:00
 👉  W posiedzeniu wezmą udział zaproszeni goście reprezentujący:
- Stowarzyszenie ""Rodzice chronią dzieci""
- Stowarzyszenie ""Nauczyciele dla Wolności""
- Fundację CitizenGo
- telewizję…  "
1782676696971284736," 👉 Przekaż 1,5% podatku na Fundację Osuchowa ‼ ️

 ➡ ️W zeznaniu podatkowym wpisz nr KRS 0000589261 "
1782319638358978816,"Wspaniały sukces! Patryk Marjan potwierdził swoją przewagę w drugiej turze wyborów i został prezydentem Bełchatowa!

Moje gratulacje!  🤝 
 

#Konfederacja  "
1781260203930833152,"Czy tylko ja widzę absurdalną ironię w tej sytuacji? Oczekiwanie na wizytę u specjalisty np. psychologa lub terapeuty staje się maratonem miesięcy, a czasami nawet lat, przeciętny Polak ledwie wiąże koniec z końcem, zmagając się z ciężarem wysokich składek zdrowotnych, podatków i… "
1780897420571762944," ‼ ️Uwaga mieszkańcy Opolszczyzny i Dolnego Śląska ‼ ️

 👉 Tej osoby nie możecie przegapić. 
 👉  odnajdziecie na poz. 2 na liście  do Parlamentu Europejskiego. "
1780894990417236224," 🎯   - pierwsza liga, 3-cia pozycja na  liście warszawskiej. "
1780894357140189184,             Gorąco polecam uwadze Warszawiaków  !
1780892924600877312, Głupie pytanie.
1780488073437934080," ❌ Zakaz używania pieców na gaz i węgiel w nowych budynkach od 2030 roku, a w pozostałych od 2040 roku.
 ❌ Wejście w życie przepisów, które wymuszą kosztowne remonty klimatyczne domów.

 ‼ ️ Wszystko po to, by ""URATOWAĆ NASZĄ PLANETĘ"" i zmniejszyć redukcję średniego zużycia energii…  "
1780215563328815360,
1780215398534692864,"Co się tłumaczy: 
 ‼ ️Japońscy naukowcy twierdzą, że skutki uboczne szczepionek przeciwko Covid-19 są powiązane z 201 rodzajami chorób. ‼ ️

 👉  link w komentarzach. "
