id,text_clean,text_clean_en
1729925743050670336,"Trwa dyskusja nad komisją do spraw badania wpływów rosyjskich. Komisja niczego nie zbadała a była jedynie prezentem od Kaczyńskiego dla Tuska. Dzięki temu PO nabiła sobie frekwencję na czerwcowym marszu.

To PiS jest odpowiedzialny za dojście centrolewu do władzy! ","There is an ongoing discussion about a commission to investigate Russian influence. The commission did not investigate anything and was only a gift from Kaczyński to Tusk. Thanks to this, PO increased the turnout at the June march.

PiS is responsible for the Center Left coming to power! "
1729883711062282240,"Komisja Infrastruktury z udziałem przedstawicieli #StrajkPrzewoźników  👇  🏻 

Minister Derkacz przyjeżdża na polską granicę i robi prowokację. A wy się cieszycie z tego, że przedłużyliście umowę o rok. I to jest właśnie ten problem, że negocjujecie z dzikim krajem, w którym jest…  ","Infrastructure Committee with the participation of representatives of #StrajkPrzewoźników 👇 🏻 

Minister Derkacz comes to the Polish border and creates a provocation. And you are happy that you extended your contract for a year. And that's the problem, that you're negotiating with a wild country where it's...  "
1729591834874085888,"O 21:10 zapraszam przed tv, będę gościem programu „Tu mówi Polska” w TVP.  🙋  🏻 ‍ ♂ ️

#KonfederacjaWMediach ","At 9:10 p.m. I invite you to watch TV, I will be a guest of the ""Tu speaks Polska"" program on TVP.  🙋 🏻 ♂ ️

#ConfederationInMedia "
1729516033789075712,"Konfederacja wspiera polskich przewoźników i rolników protestujących na granicy! Polscy przewoźnicy zmagają się z nieuczciwą konkurencją ze strony ukraińskich transportowców! Polscy przedsiębiorcy domagają się równych reguł gry i przywrócenia zezwoleń, które obowiązywały przed…  ",The Confederation supports Polish carriers and farmers protesting at the border! Polish carriers are struggling with unfair competition from Ukrainian transporters! Polish entrepreneurs demand a level playing field and the restoration of permits that were in force before...  
1729059980807217664,"Polscy przedsiębiorcy walczą o zdrową konkurencję i byt dla swoich rodzin. Pożyteczni idioci jątrzą i kłamią na temat protestu celowo pomijając merytoryczne argumenty transportowców. 

Dobrze, że przy okazji więcej Polaków dowiaduje się o bezczelności i nieuczciwości Ukraińców.","Polish entrepreneurs fight for healthy competition and existence for their families. Useful idiots fester and lie about the protest, deliberately omitting the substantive arguments of the transport workers. 

It is good that more Poles learn about the impudence and dishonesty of Ukrainians."
1729052409861910784,"Jeśli powołany dziś rząd nie chce przejść do historii jako najbardziej bezużyteczny, to niech w tym krótkim czasie spełni postulaty protestujących na granicy transportowców. Niech chociaż raz PiS postawi interes Polaków na pierwszym miejscu.","If the government appointed today does not want to go down in history as the most useless, let it meet the demands of transport workers protesting at the border in this short time. Let PiS put the interests of Poles first for once."
1728881004247683072,,#VALUE!
1728880999734366720,"Parlament Europejski przegłosował propozycję zmiany Traktatów UE, w tym odebranie Polsce prawa weta w Unii Europejskiej i decydowanie za Polskę o naszej polityce podatkowej, migracyjnej, zagranicznej, obronnej, budżetowej czy polityce bezpieczeństwa!

Tych 9 europosłów, którzy…  ","The European Parliament voted on a proposal to change the EU Treaties, including taking away Poland's right of veto in the European Union and deciding for Poland about our tax, migration, foreign, defense, budget and security policy!

These 9 MEPs who…  "
1728351814460875008,Dzień dobry!  🙂,Good morning!  🙂
1727939708640973056,Wystarczy brak zgody na uprzywilejowaną pozycję przewoźników z Ukrainy i protest wobec wyrzucania Polaków z e-kolejki a w Ukraińcach budzi się banderowski instynkt.,"All it takes is the lack of consent to the privileged position of carriers from Ukraine and the protest against expelling Poles from the e-queue, and the Bandera instinct awakens in Ukrainians."
1727673828707365376,"Wsparliśmy dzisiaj protest przewoźników na przejściach granicznych w Medyce i Korczowej. Do protestujących dołączyli także rolnicy z . Zaopatrzyliśmy strajkujących w jedzenie i picie oraz termosy.

Polski interes narodowy jest najważniejszy!  🇵  🇱 
#StrajkPrzewoźników ","Today we supported the carriers' protest at the border crossings in Medyka and Korczowa. Farmers from . also joined the protesters. We provided the strikers with food, drink and thermoses.

Polish national interest is the most important!  🇵 🇱 
#CarrierStrike "
1727636816625320192,"Razem z wicemarszałkiem Sejmu  i posłami  i  jesteśmy na przejściu granicznym w Medyce. Wspieramy polskich przewoźników w walce o ich prawa! 

Przedsiębiorcy domagają się wprowadzenia zezwoleń dla przewoźników z Ukrainy, zakazu…  ","Together with the Deputy Speaker of the Sejm and MPs, we are at the border crossing in Medyka. We support Polish carriers in the fight for their rights! 

Entrepreneurs are demanding the introduction of permits for carriers from Ukraine, a ban...  "
1727604531972775936,"Nie jesteśmy sługami narodu ukraińskiego! 

Popieram #ProtestPrzewoźników","We are not servants of the Ukrainian people! 

I support #ProtestCarriers"
1727603119876387328,"Dziś wraz z marszałkiem  i posłami  i  jesteśmy obecni na protestach przewoźników, do których dołączyli rolnicy. Chcemy ich wesprzeć w ich słusznej walce o swój byt.

Rząd mydli oczy, że za umową z Ukrainą, która doprowadziła do… ","Today, together with the Marshal and MPs, we are present at the protests of carriers, joined by farmers. We want to support them in their just fight for their existence.

The government is pulling the wool over its eyes that the agreement with Ukraine that led to... "
1727304399863587072,"Mam zaszczyt zasiadać w trzech komisjach sejmowych w tej kadencji Sejmu  👇  🏻 

 ✅  Komisja Infrastruktury 
 ✅  Komisja Polityki Społecznej i Rodziny 
 ✅  Komisja Mniejszości Narodowych i Etnicznych ","I have the honor to sit on three Sejm committees in this term of the Sejm 👇 🏻 

 ✅ Infrastructure Committee 
 ✅ Social Policy and Family Committee 
 ✅ Commission of National and Ethnic Minorities "
1727291284371431680,"Ukraina grozi Polsce pozwami! #StrajkPrzewoźników

„My musimy się bronić przed tą chorą przyjaźnią, ona jest do tego stopnia toksyczna, że przyjaciel, który od nas otrzymał bezcenną pomoc i tak później chce z nas wyssać jak najwiecej - kosztem naszych obywateli” 

Podajcie dalej…  ","Ukraine threatens Poland with lawsuits! #CarrierStrike

""We have to defend ourselves against this sick friendship, it is so toxic that a friend who received invaluable help from us later wants to suck as much out of us as possible - at the expense of our citizens."" 

Share…  "
1727017433792475392,"Rząd Ukrainy pomaga ukraińskim kierowcom natomiast policja podległa rządowi PiS… też pomaga ukraińskim kierowcom. Skompromitowany i przegrany Morawiecki nadal bardziej dba o ukraiński interes niż o polski!

 stoi po stronie polskich przedsiębiorców! ","The government of Ukraine helps Ukrainian drivers, while the police subordinated to the PiS government... also helps Ukrainian drivers. Disgraced and defeated, Morawiecki still cares more about Ukrainian interests than Polish ones!

 stands on the side of Polish entrepreneurs! "
1726930323005448192,"Przypomnijmy, że PiS i tak zwana „Suwerenna Polska” wprowadziły niebezpieczny precedens gdzie nowe kompetencje dla UE w postaci unijnych podatków czy zaciągania europejskiego długu w ramach KPO przegłosowano zwykłą większością a nie kwalifikowaną. Gdyby wtedy nie doszło do tej… ","Let us recall that PiS and the so-called ""Sovereign Poland"" set a dangerous precedent where new competences for the EU in the form of EU taxes or taking out European debt under the KPO were voted on by a simple majority, not a qualified majority. If this hadn't happened then... "
1726896394001371392,"Teraz gdy od PiS już nic nie zależy to będą obłudnie „bronić suwerenności”. Dlaczego nie sprzeciwiali się kamieniom milowym, nakładaniu unijnych podatków czy katastrofalnemu tempu dekarbonizacji? 

 jest przeciwna federalizacji UE i Traktatowi Lizbońskiemu 2.0! ","Now that PiS no longer depends on anything, they will hypocritically ""defend sovereignty"". Why didn't they oppose milestones, the imposition of EU taxes or the catastrophic pace of decarbonization? 

 is against EU federalization and the Lisbon Treaty 2.0! "
1726547248065171968,Masz rację. Nie podzielam w 100% jego poglądów. Nie wiem czy Argentyńczycy mogą mu ufać. Jednak płacz mainstreamu wprawia mnie w dobry nastrój  😉,"You're right. I don't share his views 100%. I don't know if Argentines can trust him. However, the mainstream crying puts me in a good mood 😉"
1726518426343272448,"Próby „naprawienia” ustawami konstytucyjnych nadużyć ze strony PiS to jak leczenie złamania młotkiem.

Polacy oczekują przywrócenia uczciwych zasad. Plemienne postrzeganie polityki przez Tuska i Kaczyńskiego na to nie pozwoli. 
 ","Attempts to ""repair"" constitutional abuses by PiS with laws are like treating a fracture with a hammer.

Poles expect fair rules to be restored. The tribal perception of politics by Tusk and Kaczyński will not allow this. 
 "
1726510085223203072,"Strona ukraińska jest bezczelna! Dostali wjazd na rynek gdzie nie musieli spełniać wyśrubowanych norm. Wzbogacali się w warunkach nieuczciwych zasad konkurencji. 

Kiedy rząd zacznie ich symetrycznie przycinać i będzie dbał o interes Polaków w pierwszej kolejności? ","The Ukrainian side is impudent! They were allowed to enter the market where they did not have to meet strict standards. They enriched themselves under unfair competition rules. 

When will the government start to cut them symmetrically and take care of the interests of Poles first? "
1726508574137111040,Elizie Michalik marzy się rewolucja w kalendarzu bo uwiera jej Święto Niepodległości 11 listopada. Chce wprowadzić nową świecką tradycję obchodzenia 15 października. Już kiedyś była podobna próba. Z absurdalnymi różowymi transparentami i orłem z czekolady xD,Eliza Michalik dreams of a revolution in the calendar because she is concerned about Independence Day on November 11. He wants to introduce a new secular tradition of celebrating October 15. There was a similar attempt once before. With absurd pink banners and a chocolate eagle xD
1726504823766553088,Łzy lewicy w Argentynie  🇦  🇷 . To będzie miły poniedziałek  😊,Tears of the left in Argentina 🇦 🇷 . It's going to be a nice Monday 😊
1726408733972947200,Mainstreamowi lewacy nie uznają.,Mainstream leftists don't recognize it.
1726401244959293952,O nie! Czyli jego wygrana nic w tej sprawie nie zmienia?,Oh no! So his victory doesn't change anything in this matter?
1726400942633820160,Znam. Co w związku z tym? Nie będzie płaczu lewaków? Wątpię.,I know. What about this? There will be no leftists crying? I doubt it.
